"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","%White Non-Hispanic","%Black Hispanic","%White Hispanic","%Other Hispanic","% Hispanic","% Multiple Race","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency Of Mount Ayr","IA026","26","88","23","100","10","9","1","24","369","294","23254","22285","-1","4","30","22","43","4","-1","96","38","78","57","-1","-1","70","-1","100","-1","8","-1","-1","9","91","26","4","-1","-1","4","96","-1","-1","-1","0","0","8","70","-1","-1","100","-1","-1","-1","11","6","84","1903","99999","54480","40.714002","-94.234831","IA","26","1"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency Of Leon","IA027","42","95","40","100","7","3","1","41","363","247","21207","20689","3","-1","28","30","40","13","-1","88","35","80","53","-1","-1","65","-1","33","26","27","-1","8","8","85","15","0","-1","-1","-1","100","-1","-1","-1","0","0","-1","89","-1","-1","100","-1","-1","-1","7","6","78","1903","99999","44535","40.736261","-93.744814","IA","42","1"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency Of Bancroft","IA028","22","68","13","87","15","-1","2.3","30","409","831","24250","10508","-1","9","27","9","55","54","-1","31","35","69","46","-1","38","54","23","33","-1","13","31","38","23","8","-1","23","-1","-1","-1","77","-1","23","-1","23","0","1","61","-1","-1","23","46","31","23","14","7","94","1904","99999","04420","43.293065","-94.209906","IA","22","1"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency Of Missouri Valley","IA029","53","91","48","100","9","15","1","49","455","319","21162","20730","-1","4","31","17","48","8","-1","92","30","92","56","-1","-1","79","-1","70","39","45","-1","-1","21","79","10","6","-1","2","-1","94","-1","4","-1","4","2","-1","72","-1","-1","100","-1","-1","-1","13","7","74","1904","36540","52860","41.557622","-95.888696","IA","53","1"
"4","Summary of All HUD Programs","1","NA","Keokuk Housing Authority","IA030","356","87","304","99","5","23","1.7","523","330","329","14860","8637","7","7","43","22","21","18","1","73","22","96","82","7","18","60","22","45","64","33","4","31","28","37","1","12","9","-1","0","88","1","2","-1","2","0","2","69","52","144","57","28","15","15","24","13","61","1901","22800","40845","40.392212","-91.382408","IA","356","3"
"4","Summary of All HUD Programs","1","NA","Lenox Low Rent Housing Agency","IA032","30","93","28","100","5","18","1.1","31","344","397","23425","21158","14","-1","18","14","54","36","-1","57","38","71","43","-1","-1","50","-1","22","-1","16","21","18","25","36","7","7","4","-1","-1","93","-1","4","-1","4","0","1","67","-1","-1","100","-1","-1","-1","9","19","85","1903","99999","44490","40.882796","-94.554621","IA","30","1"
"4","Summary of All HUD Programs","1","NA","Clarinda Low Rent Housing Agency","IA034","74","99","73","100","4","16","1","74","394","411","19953","19683","1","1","30","22","45","3","-1","97","33","90","47","-1","-1","70","-1","93","15","30","-1","7","12","81","19","3","1","-1","-1","97","-1","1","-1","1","0","25","70","-1","-1","100","-1","-1","-1","10","10","69","1903","99999","13575","40.731658","-95.041923","IA","74","1"
"4","Summary of All HUD Programs","1","NA","Evansdale Municipal Housing Authority","IA038","163","96","148","95","6","31","1.8","270","380","531","16050","8798","6","5","45","21","23","20","3","76","24","97","74","3","30","78","30","51","60","33","4","38","20","39","3","20","17","-1","-1","80","1","3","-1","3","0","5","69","85","132","25","52","23","39","10","12","84","1902","47940","25995","42.474169","-92.282222","IA","163","2"
"4","Summary of All HUD Programs","1","NA","Centerville Municipal Housing Agency","IA042","201","66","133","100","5","29","1.8","233","374","510","17979","10263","5","9","38","11","37","34","2","59","26","91","68","4","32","65","29","41","31","27","11","41","27","21","2","6","2","-1","-1","94","-1","3","1","4","0","22","60","62","244","47","31","23","17","25","9","71","1903","99999","12315","40.737037","-92.871247","IA","201","2"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency Of Red Oak","IA044","50","98","49","100","4","16","1.1","53","452","334","22450","20756","-1","-1","31","22","47","6","-1","94","36","78","45","-1","2","67","2","100","15","30","2","4","14","80","12","0","-1","-1","-1","100","-1","-1","-1","0","0","5","66","-1","-1","98","2","-1","-1","10","12","86","1903","99999","66135","41.020612","-95.223514","IA","50","1"
"4","Summary of All HUD Programs","1","NA","Davenport Housing Commission","IA045","865","83","705","98","6","9","2","1428","379","603","15447","7626","5","6","43","16","30","22","1","67","21","98","76","1","34","76","34","38","70","29","4","44","19","33","1","69","63","1","1","31","1","2","1","4","1","17","95","93","134","39","38","23","25","21","35","55","1901","19340","19000","41.523691","-90.576681","IA","865","4"
"4","Summary of All HUD Programs","1","NA","Rock Rapids Municipal Housing Agency","IA046","36","100","36","100","6","19","2.5","89","494","477","23941","9684","6","-1","3","24","67","50","3","39","33","86","47","6","33","72","31","19","40","13","8","44","19","28","3","14","-1","-1","11","86","-1","-1","3","3","0","1","66","86","81","-1","56","44","58","3","6","82","1904","99999","68160","43.432002","-96.170305","IA","36","1"
"4","Summary of All HUD Programs","1","NA","Fort Madison Housing Authority","IA047","207","86","184","100","4","30","1.9","351","349","447","17091","8959","4","5","45","17","29","32","1","58","25","91","75","7","32","82","35","34","49","22","8","41","16","35","3","13","5","2","2","88","1","3","1","4","4","3","56","58","133","50","33","17","10","13","14","79","1901","22800","28605","40.627338","-91.372899","IA","207","2"
"4","Summary of All HUD Programs","1","NA","Muscatine Municipal Housing Agency","IA049","540","95","500","98","5","13","1.9","952","384","557","15672","8231","6","7","41","17","28","23","1","67","23","97","73","3","30","73","32","47","59","30","3","44","20","34","2","23","9","1","0","77","0","12","0","13","2","28","71","70","165","46","32","22","19","16","29","68","1901","34700","55110","41.422377","-91.044834","IA","540","4"
"4","Summary of All HUD Programs","1","NA","Waterloo Housing Authority","IA050","1141","91","997","96","5","9","2","2019","381","527","15053","7433","5","7","46","19","23","18","2","73","22","99","78","1","36","77","36","48","71","31","3","45","18","34","1","63","60","0","0","37","0","2","-1","2","1","33","99","83","146","34","37","29","28","25","48","62","1902","47940","82425","42.499262","-92.333557","IA","1141","5"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency of Spirit Lake","IA057","156","98","151","99","6","10","1.2","177","377","365","16002","13651","1","5","47","24","23","11","-1","89","23","100","82","-1","7","65","6","77","55","58","4","30","15","51","3","4","1","-1","-1","96","-1","3","-1","3","0","15","75","97","132","50","34","16","41","7","7","75","1904","44020","74415","43.423618","-95.100874","IA","156","2"
"4","Summary of All HUD Programs","1","NA","Villisca Low Rent Housing Agency","IA079","44","98","43","100","4","16","1.4","62","366","473","21842","15149","-1","-1","33","21","45","30","-1","67","33","79","53","7","14","70","16","35","19","19","5","21","14","60","14","0","-1","-1","-1","100","-1","-1","-1","0","0","3","71","98","200","63","33","5","14","14","5","83","1903","99999","80985","40.929745","-94.972656","IA","44","1"
"4","Summary of All HUD Programs","1","NA","Grinnell Low Rent Housing Authority","IA084","170","86","125","85","5","14","1.5","192","361","501","14852","9669","5","6","42","21","25","18","1","70","20","98","82","3","16","66","18","61","60","43","2","34","30","34","2","10","5","1","1","90","-1","3","-1","3","0","8","69","88","157","39","46","15","36","12","10","57","1902","99999","33105","41.743105","-92.729966","IA","170","2"
"4","Summary of All HUD Programs","1","NA","City of Dubuque","IA087","1125","84","963","100","5","27","2.1","2045","353","704","14163","6670","13","8","37","18","25","26","2","63","18","99","85","1","42","77","41","33","68","25","7","53","15","25","1","48","43","0","1","52","1","2","0","4","2","4","68","78","141","40","35","25","15","19","23","51","1902","20220","22395","42.498582","-90.667881","IA","1125","5"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency of Clinton","IA098","478","102","472","97","5","19","2","929","356","463","14233","7231","9","7","44","15","24","22","2","65","21","97","80","5","34","73","36","42","70","29","4","50","20","26","1","31","26","1","1","69","1","3","0","4","4","11","78","96","167","43","33","25","20","22","17","69","1901","17540","14430","41.845552","-90.188509","IA","478","3"
"4","Summary of All HUD Programs","1","NA","Oskaloosa Municipal Housing Agency","IA100","234","70","165","100","5","22","1.7","283","394","427","15311","8927","5","6","38","19","32","24","-1","66","23","96","72","2","24","75","25","41","43","27","5","38","25","32","1","14","13","-1","-1","86","-1","1","-1","1","0","3","74","93","148","36","52","13","34","21","13","73","1901","36820","59925","41.294266","-92.644862","IA","234","2"
"4","Summary of All HUD Programs","1","NA","Fort Dodge Municipal Housing Agency","IA107","1207","85","1072","100","5","25","1.5","1600","346","441","14796","9913","14","8","36","20","23","16","2","81","23","97","75","1","20","69","19","45","50","34","4","36","20","40","4","15","10","0","1","85","0","2","0","3","0","41","59","58","137","53","38","9","25","17","19","70","1904","22700","28515","42.498444","-94.175041","IA","1207","5"
"4","Summary of All HUD Programs","1","NA","Mason City Housing Authority","IA108","533","86","470","100","5","19","1.6","773","357","447","14389","8749","7","5","43","20","24","22","1","69","21","99","80","2","22","69","21","54","73","40","3","40","23","33","3","21","14","1","1","79","1","4","0","6","3","7","72","75","129","43","43","14","31","12","16","72","1902","32380","50160","43.151634","-93.199414","IA","533","4"
"4","Summary of All HUD Programs","1","NA","Cedar Falls Housing Commission","IA113","406","57","222","97","6","31","1.7","383","396","552","16923","9809","3","4","40","20","33","17","1","78","25","97","69","2","25","67","26","62","67","41","1","41","20","38","2","25","19","1","1","75","0","3","-1","4","3","17","75","75","134","53","28","19","21","17","12","65","1902","47940","11755","42.536446","-92.447937","IA","406","3"
"4","Summary of All HUD Programs","1","NA","Albia Housing Agency","IA114","139","60","81","96","6","30","1.7","137","389","399","20104","11886","3","5","26","27","40","22","-1","74","29","90","60","4","20","80","21","33","15","14","9","23","9","59","16","10","10","-1","-1","90","-1","-1","-1","0","0","13","60","70","194","58","27","15","16","15","5","70","1903","99999","00910","41.025973","-92.8094","IA","139","2"
"4","Summary of All HUD Programs","1","NA","Southern Iowa Regional Housing Authority","IA117","1257","94","1217","100","5","28","1.9","2348","339","626","14499","7515","11","8","37","19","24","24","2","67","20","98","82","4","31","74","31","33","44","21","4","43","19","34","2","6","3","0","0","94","-1","3","-1","3","0","15","48","80","158","47","30","23","15","12","10","78","1903","99999","17265","41.058737","-94.361279","IA","1257","5"
"4","Summary of All HUD Programs","1","NA","Low Rent Housing Agency of Knoxville","IA119","310","97","290","96","7","16","1.8","534","389","405","16966","9214","6","9","36","24","25","28","1","63","23","95","80","4","29","71","28","47","42","28","4","43","24","29","1","8","4","1","0","92","-1","3","-1","3","1","7","69","79","122","37","37","26","33","9","8","74","1901","37800","42015","41.317847","-93.098466","IA","310","3"
"4","Summary of All HUD Programs","1","NA","Warren County Housing Authority","IA120","175","99","170","98","6","14","1.5","257","480","589","19508","12904","1","4","28","25","42","21","-1","78","23","99","78","2","16","73","17","57","53","41","3","29","21","48","4","7","5","-1","-1","93","-1","2","-1","2","0","9","73","96","147","17","69","14","60","9","9","64","1901","19780","38280","41.358926","-93.54539","IA","175","2"
"4","Summary of All HUD Programs","1","NA","Region XII Regional Housing Authority","IA122","952","65","594","96","5","20","1.5","909","356","384","15142","9895","7","7","39","26","21","19","1","78","21","99","84","1","21","71","21","54","43","35","3","35","23","39","3","8","4","1","-1","92","-1","3","0","4","0","3","71","90","107","35","46","19","42","11","12","81","1904","16140","11080","42.065718","-94.863588","IA","952","4"
"4","Summary of All HUD Programs","1","NA","Area XV Multi-County Housing Agency","IA124","511","72","369","100","6","18","1.6","579","377","460","14922","9510","5","7","45","24","18","16","1","79","23","97","81","3","21","69","22","50","37","30","3","36","20","41","2","5","3","-1","-1","95","-1","2","-1","2","1","14","77","88","220","41","44","15","34","14","13","76","1903","36900","00640","40.997838","-92.305037","IA","511","4"
"4","Summary of All HUD Programs","1","NA","City of Marshalltown Rent Assistance Program","IA125","469","62","297","100","5","24","1.6","490","367","418","15479","9382","4","4","43","30","19","16","1","77","22","97","79","4","21","70","22","51","43","30","3","32","24","41","2","24","11","1","3","76","0","9","-1","9","0","4","63","88","56","54","29","17","24","17","45","73","1904","32260","49755","42.05025","-92.913198","IA","469","3"
"4","Summary of All HUD Programs","1","NA","Eastern Iowa Regional Housing Authority","IA126","1241","84","985","94","5","14","2","2008","317","620","13919","6828","6","8","40","19","27","20","3","59","18","94","78","1","41","78","38","38","62","26","5","53","20","23","1","44","41","1","0","56","1","2","0","3","2","38","78","88","168","29","44","27","26","10","11","76","1902","20220","22395","42.49366","-90.776642","IA","1241","5"
"4","Summary of All HUD Programs","1","NA","North Iowa Regional Housing Authority","IA127","524","78","421","100","5","20","1.6","657","335","467","16963","10870","6","7","39","22","27","20","2","74","25","95","71","4","20","74","22","49","43","31","3","35","14","48","8","9","5","-1","1","91","-1","4","-1","4","0","4","69","76","161","39","45","16","35","11","11","79","1902","32380","50160","43.151078","-93.197709","IA","524","4"
"4","Summary of All HUD Programs","1","NA","Southeast Iowa Regional Housing Authority","IA128","271","87","218","92","5","11","1.7","371","383","351","15326","9006","4","5","49","21","21","19","1","78","23","99","79","3","26","72","25","60","60","37","2","39","20","39","3","12","8","0","-1","88","-1","4","-1","4","2","6","80","90","122","41","39","19","30","10","16","72","1901","15460","09550","40.809237","-91.102742","IA","271","2"
"4","Summary of All HUD Programs","1","NA","Northwest Iowa Regional Housing Authority","IA129","1059","81","855","100","5","24","1.6","1389","356","446","15141","9320","10","8","38","22","22","21","1","76","22","99","79","2","22","73","22","52","83","42","4","43","15","37","5","14","7","2","1","86","0","4","-1","4","2","3","53","80","102","36","40","24","40","11","15","75","1904","43980","74280","43.157778","-95.147241","IA","1059","5"
